date,site_id,temp,pressure,humidity,load,maintenance_flag,gas_type,operational_hours,emission
2024-03-30,Site_1,-0.030432490577653404,1025.3572701939938,48.2945713130095,64.71045484883611,0,CO2,20,366.13283064566684
2024-03-31,Site_1,7.473831149566982,1021.9559021001005,76.30042740926227,50.87398396993961,0,CH4,23,355.5522708714103
2024-04-01,Site_1,6.890205999216503,1024.7806656464736,32.09763920286467,49.81935657194227,0,CO2,18,355.71640946381376
2024-04-02,Site_1,7.066976067192502,1029.9940600561843,41.529829047410146,92.6320324487865,0,CH4,23,349.8518996975191
2024-04-03,Site_1,0.5776702281234165,1018.1554818971704,64.85656281057507,70.16322340554875,0,CO2,22,360.7899596864025
2024-04-04,Site_1,9.765129688627884,1017.1344517332243,74.38832665787282,77.45427975483952,0,CH4,18,347.0617310290543
2024-04-05,Site_1,11.336871998745082,1024.7833468827312,57.20436535571081,72.0076655185793,0,CH4,20,352.4305708480011
2024-04-06,Site_1,3.3212972850092166,1021.2183245518536,34.90934838886794,84.63677755436062,0,CH4,17,350.5282259323042
2024-04-07,Site_1,7.286412309145179,1026.8804774930215,26.637904217312432,90.7871375040711,0,CH4,22,352.75986049869095
2024-04-08,Site_1,3.396635482329879,1024.8997591393825,33.75508371395849,83.33515410358397,0,CO2,18,364.5248607397541
2024-04-09,Site_1,15.002080845500767,1021.4464900629372,30.89586300808554,94.5070336800177,0,CH4,22,352.4471535806479
2024-04-10,Site_1,8.889930064480726,1023.6011036475165,29.201084186964813,75.17378992100782,0,CO2,16,362.0287487013649
2024-04-11,Site_1,9.246934902203897,1025.210885355458,62.43431805880392,49.15234257485568,0,CH4,16,348.231475985487
2024-04-12,Site_1,13.584034915907424,1022.2342106309544,76.06202088614089,95.53411077440657,0,CH4,20,361.03980104829947
2024-04-13,Site_1,11.08905937506518,1018.6904637711035,23.28569832932188,60.11183449875406,0,CO2,17,364.0119008918826
2024-04-14,Site_1,0.5575799064095994,1018.8032876446506,52.24373617627537,95.19133698476563,0,CH4,18,349.7835204733791
2024-04-15,Site_1,13.9632094091574,1022.9890836061571,28.451421222787992,50.5832191903734,0,CH4,20,341.43122299339115
2024-04-16,Site_1,4.463429131667048,1025.8564767546882,54.83530101668261,77.93585727517183,0,CO2,16,362.5374614735565
2024-04-17,Site_1,0.08547223900208589,1031.4879370699975,24.02458864330565,84.99762822395067,0,CO2,21,364.61942826177875
2024-04-18,Site_1,2.7497917483092555,1022.1272808365268,22.192980070885692,68.32401670659996,0,CH4,16,342.6022934290069
2024-04-19,Site_1,13.13806672562388,1015.8149482350689,44.04578365251956,73.57841987849307,0,CO2,23,369.9860009094106
2024-04-20,Site_1,-1.4194566908786692,1021.4344075974753,58.639972594340946,64.52405026588579,0,CH4,23,351.8740604880922
2024-04-21,Site_1,11.97587725768123,1025.9328738523777,21.182632265261848,46.24651491907443,0,CO2,18,353.4215721842579
2024-04-22,Site_1,-0.49253726174929024,1025.9068529507651,25.966483565560708,54.590331459967246,0,CH4,21,342.145890965803
2024-04-23,Site_1,11.414750799531678,1020.5246676774483,37.588863815660794,93.78014911126718,0,CO2,16,368.70195925464367
2024-04-24,Site_1,7.248766893921027,1020.0145169310921,45.28547303554988,93.56030266461849,0,CH4,18,350.32709491120374
2024-04-25,Site_1,-1.424204699107361,1019.0979701396762,57.44893447094804,64.56469913147443,0,CH4,20,348.2415822410322
2024-04-26,Site_1,6.6731891187235295,1023.4777183246367,65.81634764958565,48.40679054598715,0,CH4,18,347.4324946136846
2024-04-27,Site_1,6.369610590019825,1022.6770210236064,36.12064156309677,72.49805287965202,0,CO2,16,360.2348427804456
2024-04-28,Site_1,6.472428973350146,1023.2159076511899,79.06413084221313,71.54141093816115,0,CO2,20,367.5518201769413
2024-04-29,Site_1,0.7262378946352772,1024.9926159273914,59.08522330111185,89.7845082224321,0,CH4,21,347.3433694937178
2024-04-30,Site_1,6.8982504542798155,1026.7159306120845,56.0310116260192,79.90220047277532,0,CO2,16,357.9941236971677
2024-05-01,Site_1,-0.7797830509680708,1021.8934019271609,29.977002125364763,84.28201698558223,0,CH4,18,347.2145751682573
2024-05-02,Site_1,2.560512767750696,1019.5478743697033,37.32162420624199,61.34036298789695,0,CO2,23,355.59120688088706
2024-05-03,Site_1,18.78001210689739,1025.2478113628906,63.95432583261502,52.896422715445404,0,CH4,18,353.80040987275623
2024-05-04,Site_1,2.7399126515215677,1024.133887104184,49.781974832074184,75.81057093501335,0,CH4,17,348.83648890008607
2024-05-05,Site_1,14.472104960887986,1021.8869564868846,34.78412199434641,89.14613906045199,0,CH4,18,361.9123631739333
2024-05-06,Site_1,8.72715159379642,1019.0571835005766,41.65843381640161,45.49492439959805,0,CO2,16,355.1751102328511
2024-05-07,Site_1,8.721462270463828,1024.3009606630478,72.37675015258449,83.93349318457368,0,CO2,20,364.46186932443266
2024-05-08,Site_1,9.787712555454958,1025.1453978979332,34.98008053155115,69.36549781858844,0,CH4,16,350.5482848849651
2024-05-09,Site_1,6.656540218525993,1024.582594171834,74.92929785528251,42.03675871514793,0,CO2,18,354.83068156423724
2024-05-10,Site_1,5.420326013427162,1025.8123597523659,71.72255905935882,90.67296391210422,0,CH4,22,358.6031701272012
2024-05-11,Site_1,3.306725339185225,1022.464368977951,24.61719209775255,81.77732655268838,0,CO2,22,361.6424968554977
2024-05-12,Site_1,4.683743561903642,1022.4486644854254,52.36947754252023,87.44338989033781,0,CH4,16,352.4019235661857
2024-05-13,Site_1,10.066255760827623,1024.0147096280741,76.34406191077377,87.92699414641993,1,CH4,20,357.71264171337606
2024-05-14,Site_1,3.031659532208576,1027.9958999808048,48.79253721823453,77.6503277931022,0,CO2,16,361.23874300196564
2024-05-15,Site_1,12.88502416829894,1028.50657409744,34.32662874609814,46.62844678788368,0,CH4,17,344.8728940201251
2024-05-16,Site_1,0.597397948950098,1021.4644649649356,22.525591378181712,41.07243608400483,1,CO2,22,354.34734699493623
2024-05-17,Site_1,0.6263315790164823,1026.7208248556776,76.68392133748462,68.04409067499219,0,CO2,22,364.6880349801547
2024-05-18,Site_1,6.450362823775718,1025.2452114522723,56.46420769273155,70.76131066099052,0,CH4,16,347.4598293609642
2024-05-19,Site_1,2.8407161869091637,1021.8556962783284,23.470560593803782,98.14615780844868,0,CO2,19,368.92534910376247
2024-05-20,Site_1,12.720623022659712,1022.0556187789995,61.761237083227535,49.233754380391304,0,CH4,20,350.5395015105699
2024-05-21,Site_1,-1.9606187922757226,1028.4103732642382,25.489210243865294,92.64765175782281,0,CH4,20,358.0008265306943
2024-05-22,Site_1,7.047428736334962,1024.771228030209,59.3145188383413,73.05144223654835,0,CH4,19,346.7748033226823
2024-05-23,Site_1,1.9634515830008419,1023.6684767416266,24.862772954458876,53.21099211698868,0,CO2,20,363.1926308286031
2024-05-24,Site_1,5.535987302346677,1027.333037480592,48.83519463959888,75.54446707957106,0,CH4,23,356.6342850034956
2024-05-25,Site_1,14.851638411390606,1025.5196422162257,67.8455612964157,79.50711007950554,0,CO2,23,371.34535781181836
2024-05-26,Site_1,9.720512688697259,1025.2896797535698,61.848287700157016,80.80844630561802,0,CH4,19,354.65315471142173
2024-05-27,Site_1,6.351670214877052,1027.387384559773,29.645593762898493,89.07802144714373,0,CO2,19,362.7693044356523
2024-05-28,Site_1,6.573597122809954,1023.9071673047164,57.908811621000105,55.588214863849586,0,CH4,20,347.4790002355968
2024-05-29,Site_1,6.713853421030132,1024.5160087113802,77.77952023153968,60.51232996232116,0,CH4,20,358.2305751164982
2024-05-30,Site_1,3.3859337099577957,1024.350127638943,38.057814016808976,82.4903253187169,0,CH4,21,356.24344475678964
2024-05-31,Site_1,-1.9978327412084367,1022.0910921184332,65.49579175574135,41.47521498752809,0,CH4,22,345.18166421238436
2024-06-01,Site_1,13.44572192888214,1023.570606877029,60.99772259639031,66.7541623826049,0,CO2,19,360.6080199691566
2024-06-02,Site_1,-5.375928000389972,1025.087901010408,61.62093354688932,53.24617676732562,0,CH4,19,341.67911091371
2024-06-03,Site_1,-0.7834202106440351,1026.3852296450884,77.05181373502462,49.06347350685401,0,CO2,22,368.50662486833284
2024-06-04,Site_1,0.2676779510796745,1019.1912821474738,79.0386588775897,64.56004037890258,0,CO2,17,357.4126975086885
2024-06-05,Site_1,-0.6395953382417829,1028.0991514724678,71.86149499037822,68.39259440149343,1,CH4,16,345.40947707129095
2024-06-06,Site_1,7.901867878479356,1025.4771595009445,65.66143945657993,77.57321929788492,0,CO2,23,371.17551704697934
2024-06-07,Site_1,6.600707631217788,1025.8948689330134,67.79223745857058,68.891341090753,0,CO2,21,363.76066648816175
2024-06-08,Site_1,14.622803947264515,1023.6473838083149,23.852536224508047,74.91828411486392,0,CH4,23,348.08914675835166
2024-06-09,Site_1,3.3871846166365387,1018.0992354674114,20.697232394486036,44.34681326767353,0,CH4,22,334.38811908591845
2024-06-10,Site_1,9.420175063431923,1026.1252581362005,66.791059333601,42.37712952090143,0,CH4,16,348.46200955091314
2024-06-11,Site_1,5.6000890872575955,1020.2927635926703,57.089344059087146,82.14789823264624,0,CH4,17,351.79990999693234
2024-06-12,Site_1,-4.590572559411016,1023.0263255126862,21.992186527481994,44.71470982930124,0,CH4,21,335.98589225665864
2024-06-13,Site_1,14.606534416958048,1025.690386244049,68.03520194654497,52.009014654688606,0,CO2,23,372.8524745119342
2024-06-14,Site_1,10.241270197274282,1023.9467487700085,62.54363116705498,92.25814742476513,0,CH4,19,354.8987782007485
2024-06-15,Site_1,10.865865359307112,1022.1621520255662,24.806890783080508,93.68899936363167,0,CH4,21,363.0145241929281
2024-06-16,Site_1,2.1721626922625976,1028.9757490697436,24.897798921835374,43.62112503943383,0,CO2,16,354.567237831749
2024-06-17,Site_1,4.0163652417388365,1025.0403554994537,78.55191534914788,60.213747506266415,0,CO2,20,363.9191754136558
2024-06-18,Site_1,16.329453575769755,1028.95048717055,33.70728447987793,99.78003496340452,1,CO2,19,369.7889577008378
2024-06-19,Site_1,8.685691646362521,1020.6994799646527,24.33190453875055,41.839150132348365,0,CH4,16,342.08203361870665
2024-06-20,Site_1,8.854081481224142,1022.3182982733498,40.75609955281777,62.262325779076164,1,CH4,17,348.5611442387517
2024-06-21,Site_1,6.740360875510297,1026.9091525680844,46.31692515137543,83.51545962490819,0,CH4,22,354.41316536098543
2024-06-22,Site_1,10.0364014701438,1025.7248262954881,74.74180073700145,52.63973134033999,0,CH4,20,345.42856619053504
2024-06-23,Site_1,2.49028827516279,1024.9552682605602,62.949497880925314,94.54195123993847,0,CH4,21,356.08381954034763
2024-06-24,Site_1,11.481746879007261,1025.3986581240313,46.71831530015993,70.8890412357814,0,CH4,22,352.57947863764014
2024-06-25,Site_1,3.8058970756947765,1020.4088479763695,78.16473934011725,55.48800596206765,0,CO2,16,357.68828354436647
2024-06-26,Site_1,7.3506211913640165,1023.6270959236105,34.16302780078784,44.409804839800756,0,CH4,20,346.23480431056015
2024-06-27,Site_1,10.599435879946137,1022.2865879107641,45.85325141970836,54.92285635525779,0,CO2,16,358.1010386005986
2024-06-28,Site_1,3.871813261118293,1022.8029525065958,70.65022693815183,88.34020917700319,0,CO2,21,376.92966751988524
2024-06-29,Site_1,4.322891053606922,1023.178808112993,36.18497669101937,43.42521136535889,0,CH4,17,344.41689910637666
2024-06-30,Site_1,5.214518882167526,1024.0037632311962,22.494371543023526,48.90059205772533,1,CH4,18,329.3236893499449
2024-07-01,Site_1,10.199740156222845,1024.807323087942,47.28439133803155,70.93576171475502,0,CH4,21,357.37041573257585
2024-07-02,Site_1,0.41857214708278256,1025.6061793754357,78.19472276643623,45.6340429473651,0,CH4,21,343.08190128488576
2024-07-03,Site_1,4.664689778893704,1024.420156279787,61.55755713356987,90.28691737888661,0,CH4,21,365.51872432558105
2024-07-04,Site_1,5.33000779754251,1024.3711548003928,21.82322358181021,95.85692173041866,0,CO2,16,367.99967384743
2024-07-05,Site_1,8.81175289285636,1020.3388429220565,43.63186433924951,79.07397862248953,0,CH4,17,350.04778280581036
2024-07-06,Site_1,7.261913834227839,1024.7319293065989,54.02097565920007,84.30695255507959,0,CO2,21,369.7755154195479
2024-07-07,Site_1,11.565454227333639,1020.0850342148369,68.47075651647552,85.73710808659695,0,CO2,20,369.0459668762213
2024-07-08,Site_1,6.245984050068149,1023.2486421873964,39.47514979401622,61.98769209228387,0,CO2,18,359.8803558644305
2024-07-09,Site_1,0.6611400354289012,1017.3076873194368,34.252647852459646,62.39510749776041,0,CH4,18,348.9291091353461
2024-07-10,Site_1,10.667187229423607,1021.7034066247148,42.78714681075379,91.80001897430952,0,CH4,19,363.92635857649833
2024-07-11,Site_1,-1.329760551107543,1018.8316614193773,54.81034215363994,72.0161528036127,0,CH4,22,350.3808763481178
2024-07-12,Site_1,9.885179576611975,1026.0446434296082,34.608937794577955,95.6220726877784,0,CO2,20,370.4775388724182
2024-07-13,Site_1,1.8482788383770559,1022.9258324296476,49.15230555117954,55.40659406323048,0,CO2,20,359.3331872366231
2024-07-14,Site_1,12.578113214433433,1026.522807478255,62.969040453391614,56.35744004401202,0,CO2,21,359.77447716889867
2024-07-15,Site_1,8.368362277833196,1020.8628242956571,30.886300861737617,71.50980302002361,0,CH4,16,340.62480795588215
2024-07-16,Site_1,7.820475472512432,1023.7089442634679,68.35955298650948,73.0135925293757,0,CH4,22,356.88950709024004
2024-07-17,Site_1,6.229589297871856,1025.397751747357,69.15133156560742,93.05238780090447,0,CO2,22,366.02635087289866
2024-07-18,Site_1,14.365985498645134,1020.0362679540741,66.83153091463171,56.48836213288817,0,CH4,22,349.96647931253744
2024-07-19,Site_1,2.2506486614910948,1024.6048401469193,57.43155948059438,67.10606072423374,0,CO2,16,362.9811871253068
2024-07-20,Site_1,7.6870972699679285,1023.2119946836149,21.418315162780182,78.51829002659596,0,CH4,18,348.3646440357351
2024-07-21,Site_1,2.830642857671269,1019.6584487215107,55.668580111170385,69.80601153155015,1,CO2,22,354.34315380506985
2024-07-22,Site_1,13.813685809930774,1028.8009601024773,61.54616907946218,99.4753596221313,0,CO2,19,372.501098220256
2024-07-23,Site_1,8.463017178636814,1028.6530475296336,36.44963999358835,44.765162139339196,0,CO2,19,356.7523939017769
2024-07-24,Site_1,0.5443181292461032,1021.82002502505,24.1654305647656,71.14358745449621,0,CO2,19,353.0132342395401
2024-07-25,Site_1,6.787031341664176,1019.100170721637,72.80474525368749,79.05264214283164,0,CO2,17,369.946542676985
2024-07-26,Site_1,-0.43010331074559005,1028.785574820761,47.91233673702309,43.60854055604711,0,CH4,20,345.65264894430595
2024-07-27,Site_1,8.311881744942283,1021.0058368810098,32.05602131954339,72.14966106838487,0,CO2,22,360.3199183375521
2024-07-28,Site_1,11.798567658762625,1027.0417880220307,75.63066916876716,54.078524911327214,0,CH4,21,356.14728785288514
2024-07-29,Site_1,11.683590282606353,1024.1930084011676,51.25747863632253,77.41514128016559,0,CO2,23,369.5742783721873
2024-07-30,Site_1,4.855752600807717,1025.8921836903137,22.169622831485725,58.187701356719714,0,CH4,16,347.391267969088
2024-07-31,Site_1,-3.5629250828060455,1025.2918316409855,43.818891024457,66.83215243029014,0,CO2,21,359.3864154015174
2024-08-01,Site_1,9.810555654968645,1024.0133457358907,42.837397608594806,92.67845922670418,0,CH4,18,354.5520989761904
2024-08-02,Site_1,2.2776495144951934,1026.7439847088576,24.85515698307513,64.17881072590968,0,CH4,18,345.3682576914213
2024-08-03,Site_1,5.572506799489419,1027.0255443577428,27.951480364510907,91.72086893635736,0,CH4,16,353.374780782361
2024-08-04,Site_1,12.569139527797004,1025.4412885793035,30.490317635624752,70.15396458780654,0,CO2,20,362.3018182573965
2024-08-05,Site_1,4.683245267783207,1023.9378074349393,77.94932966919319,65.94987269980791,0,CH4,19,353.65831886190284
2024-08-06,Site_1,0.9214248136166656,1023.3355949930831,58.44957888141237,52.96229095057598,0,CH4,22,345.9528930179072
2024-08-07,Site_1,13.071732466960198,1024.2138600318542,79.02073551580482,54.350806252955536,0,CO2,19,364.41674191403973
2024-08-08,Site_1,2.5510884650057384,1022.8604486007836,61.52968050164792,43.73750788780376,0,CO2,23,361.02679227294834
2024-08-09,Site_1,11.571333156642144,1026.6165200665719,51.6224878346991,65.56500303342229,0,CH4,22,347.9491467989832
2024-08-10,Site_1,-1.2162917093666685,1023.0935614545699,42.06556105263738,64.84778515173562,0,CO2,20,356.31162328532827
2024-08-11,Site_1,-7.337109678014111,1022.1291243154905,52.1186078871555,52.91211232103425,0,CH4,20,343.06539269797406
2024-08-12,Site_1,5.541552536845459,1025.5057321590511,26.58417192065021,72.87756933842158,0,CH4,23,350.4930535641631
2024-08-13,Site_1,0.9517619873444572,1022.4380109066734,64.24142464326798,68.561087762126,0,CH4,20,345.7092572275842
2024-08-14,Site_1,12.973953420178479,1023.1398866287924,73.52508133641406,97.3200811902357,0,CO2,16,369.5256095694502
